epoch	loss	acc	val_loss	val_acc
53	0.03460458293557167	0.9830508232116699	0.911321222782135	0.5932203531265259
54	0.04800599068403244	0.9830508232116699	0.9446839690208435	0.5932203531265259
55	0.03168349713087082	0.9830508232116699	1.0477811098098755	0.5932203531265259
56	0.0438743494451046	0.9661017060279846	1.1554464101791382	0.5762711763381958
57	0.051408492028713226	0.9830508232116699	1.2117605209350586	0.5762711763381958
58	0.030904307961463928	0.9830508232116699	1.2361797094345093	0.5932203531265259
59	0.03345344588160515	0.9830508232116699	1.24129056930542	0.5932203531265259
60	0.03391564264893532	0.9830508232116699	1.2278680801391602	0.5762711763381958
61	0.02228386700153351	1.0	1.20087468624115	0.6101694703102112
62	0.06804967671632767	0.9661017060279846	1.1729960441589355	0.5762711763381958
63	0.03227882832288742	0.9830508232116699	1.1746259927749634	0.5593220591545105
64	0.045600879937410355	0.9830508232116699	1.1970574855804443	0.5593220591545105
65	0.021435970440506935	0.9830508232116699	1.2298120260238647	0.5593220591545105
66	0.028405727818608284	0.9830508232116699	1.2670609951019287	0.5593220591545105
67	0.03639894723892212	0.9830508232116699	1.303720474243164	0.5593220591545105
68	0.03245009481906891	0.9830508232116699	1.3477542400360107	0.5593220591545105
69	0.04977339506149292	0.9830508232116699	1.3863176107406616	0.5762711763381958
70	0.03983026370406151	0.9661017060279846	1.416426658630371	0.5932203531265259
71	0.06751162558794022	0.9661017060279846	1.4275561571121216	0.5932203531265259
72	0.02985513210296631	0.9830508232116699	1.4372316598892212	0.5762711763381958
73	0.030687736347317696	0.9830508232116699	1.455660343170166	0.5762711763381958
74	0.044000446796417236	0.9661017060279846	1.4693025350570679	0.5762711763381958
75	0.03556124493479729	0.9830508232116699	1.4768480062484741	0.5423728823661804
76	0.04989759624004364	0.9830508232116699	1.4818780422210693	0.5423728823661804
77	0.04446360841393471	0.9661017060279846	1.486739158630371	0.5762711763381958
78	0.028538305312395096	0.9661017060279846	1.491087555885315	0.5762711763381958
79	0.03153376281261444	0.9830508232116699	1.4900044202804565	0.5762711763381958
80	0.03897097334265709	0.9661017060279846	1.4871265888214111	0.5423728823661804
81	0.016676196828484535	1.0	1.4866430759429932	0.5593220591545105
82	0.049908872693777084	0.9661017060279846	1.4857488870620728	0.5593220591545105
83	0.03819015249609947	0.9830508232116699	1.4896866083145142	0.5762711763381958
84	0.031008336693048477	0.9830508232116699	1.491955280303955	0.5932203531265259
85	0.031096026301383972	0.9830508232116699	1.4958387613296509	0.5932203531265259
86	0.0347537025809288	0.9830508232116699	1.4982248544692993	0.5932203531265259
87	0.03302383795380592	0.9830508232116699	1.502634882926941	0.5932203531265259
88	0.044610247015953064	0.9830508232116699	1.5044904947280884	0.5932203531265259
89	0.051253899931907654	0.9830508232116699	1.4981039762496948	0.5932203531265259
90	0.02717936597764492	0.9830508232116699	1.4912314414978027	0.5932203531265259
91	0.03885090723633766	0.9830508232116699	1.4885517358779907	0.5932203531265259
92	0.029896317049860954	0.9830508232116699	1.4883437156677246	0.5593220591545105
93	0.03921278193593025	0.9830508232116699	1.4874194860458374	0.5593220591545105
94	0.0325913280248642	0.9830508232116699	1.4888192415237427	0.5423728823661804
95	0.0325426422059536	0.9830508232116699	1.4926819801330566	0.5593220591545105
96	0.02253139577805996	0.9830508232116699	1.4878082275390625	0.5593220591545105
97	0.03939185291528702	0.9661017060279846	1.482386589050293	0.5593220591545105
98	0.045934710651636124	0.9830508232116699	1.47260582447052	0.5593220591545105
99	0.061945267021656036	0.9830508232116699	1.4651058912277222	0.5762711763381958
